Maximum_humidity_,Average_humidity_,Minimum_humidity_,Precipitation_mm,Average_temperature_C,Maximum_temperature_C,Minimum_temperature_C,Heating_Degree_Days_Base_20_C,Heating_Degree_Days_base_18_C,Cooling_Degree_Days_Base_21_C,Average_speed_ms,Gust_speed_ms,Stay_time_min,Calm_duration_min,Ava_date
99.0,89.0,54.0,3.8,6.0,11.2,3.1,12.9,10.9,0.0,1.0,5.1,190.0,90.0,0.0
99.0,75.0,53.0,0.0,8.2,13.0,3.9,11.6,9.6,0.0,1.3,6.4,320.0,10.0,0.0
99.0,87.0,68.0,4.2,7.7,11.3,4.5,12.1,10.1,0.0,1.3,5.8,550.0,70.0,0.0
99.0,97.0,84.0,3.2,7.9,9.8,6.7,11.8,9.8,0.0,0.9,5.5,580.0,150.0,0.0
99.0,94.0,65.0,13.0,7.7,9.1,6.0,12.5,10.5,0.0,1.0,8.1,310.0,80.0,0.0
78.0,59.0,45.0,0.0,12.1,17.6,7.4,7.5,5.5,0.0,1.6,9.4,380.0,20.0,0.0
67.0,54.0,36.0,0.0,13.3,18.5,9.5,6.0,4.0,0.0,1.5,8.7,210.0,0.0,0.0
99.0,71.0,41.0,12.8,11.7,17.5,7.2,7.7,5.7,0.0,1.2,7.0,240.0,10.0,0.0
99.0,72.0,43.0,1.0,10.9,16.2,6.9,8.5,6.5,0.0,1.1,7.4,220.0,30.0,0.0
81.0,58.0,30.0,0.0,11.3,17.0,6.9,8.1,6.1,0.0,1.5,9.5,250.0,10.0,0.0
66.0,51.0,33.0,0.0,11.8,16.9,7.3,7.9,5.9,0.0,1.5,7.9,230.0,10.0,0.0
66.0,47.0,25.0,0.0,13.5,18.8,7.8,6.7,4.7,0.0,1.3,8.3,220.0,20.0,0.0
62.0,47.0,35.0,0.0,14.6,19.4,9.6,5.5,3.5,0.0,1.5,8.7,360.0,10.0,0.0
77.0,51.0,31.0,0.0,16.9,22.7,12.1,2.6,0.0,0.0,1.4,9.2,390.0,20.0,0.0
85.0,64.0,42.0,0.0,17.0,22.6,11.4,3.0,0.0,0.0,1.6,6.6,670.0,10.0,0.0
94.0,69.0,43.0,0.0,17.4,22.8,12.1,2.6,0.0,0.0,1.6,6.1,460.0,110.0,0.0
99.0,83.0,64.0,0.0,16.2,20.2,12.3,3.8,0.0,0.0,1.3,6.2,360.0,150.0,0.0
99.0,90.0,66.0,6.8,15.0,19.2,12.2,4.3,0.0,0.0,1.1,5.7,300.0,140.0,1.0
99.0,93.0,72.0,12.4,13.8,17.9,11.5,5.3,3.3,0.0,1.1,4.9,440.0,130.0,0.0
89.0,71.0,43.0,0.0,16.3,21.0,11.9,3.6,0.0,0.0,1.1,3.6,530.0,80.0,0.0
71.0,51.0,33.0,0.0,17.6,21.5,13.7,2.4,0.0,0.0,1.5,8.2,310.0,0.0,0.0
97.0,63.0,42.0,0.0,17.4,22.3,12.8,2.5,0.0,0.0,1.5,5.1,330.0,80.0,0.0
98.0,78.0,47.0,7.0,16.4,21.7,11.9,3.2,0.0,0.0,1.5,5.8,540.0,20.0,0.0
86.0,57.0,24.0,0.6,16.2,23.0,11.7,2.7,0.0,0.0,1.3,9.1,260.0,20.0,0.0
97.0,65.0,42.0,0.2,13.7,19.1,8.8,6.1,4.1,0.0,1.0,6.6,210.0,60.0,0.0
91.0,56.0,25.0,0.0,15.5,22.2,8.5,4.7,0.0,0.0,1.6,6.7,340.0,40.0,0.0
60.0,43.0,26.0,0.0,19.4,25.0,13.4,0.8,0.0,0.0,1.2,7.6,210.0,20.0,0.0
60.0,41.0,16.0,0.0,18.3,24.0,12.0,2.0,0.0,0.0,1.4,8.8,190.0,20.0,0.0
97.0,58.0,24.0,0.0,14.4,19.0,9.9,5.6,3.6,0.0,1.5,6.1,310.0,80.0,0.0
95.0,73.0,34.0,0.0,15.7,20.7,11.5,3.9,0.0,0.0,1.3,6.2,290.0,20.0,0.0
96.0,56.0,22.0,0.0,18.0,23.3,13.5,1.6,0.0,0.0,1.5,9.0,250.0,10.0,0.0
99.0,66.0,41.0,8.4,17.8,22.8,11.5,2.9,0.0,0.0,1.4,6.4,440.0,0.0,0.0
96.0,59.0,31.0,0.0,16.2,21.0,11.4,3.8,0.0,0.0,1.4,10.4,410.0,30.0,0.0
98.0,75.0,56.0,0.0,14.2,18.5,10.2,5.7,3.7,0.0,1.4,6.1,350.0,60.0,0.0
98.0,85.0,66.0,0.0,12.9,16.4,9.3,7.2,5.2,0.0,1.1,5.5,420.0,100.0,0.0
96.0,81.0,60.0,0.0,12.3,17.0,8.8,7.1,5.1,0.0,1.3,6.5,330.0,50.0,0.0
79.0,60.0,41.0,0.0,13.4,17.8,8.6,6.8,4.8,0.0,1.2,7.5,220.0,30.0,0.0
75.0,55.0,34.0,0.0,15.4,21.6,9.5,4.5,0.0,0.0,1.7,8.0,370.0,10.0,0.0
85.0,62.0,44.0,0.0,16.2,21.3,11.5,3.6,0.0,0.0,1.3,7.2,400.0,30.0,0.0
95.0,80.0,52.0,0.0,14.0,18.5,10.6,5.5,3.5,0.0,1.5,8.1,270.0,110.0,0.0
94.0,68.0,48.0,0.0,15.5,21.5,10.1,4.2,0.0,0.0,1.8,6.1,500.0,20.0,0.0
93.0,60.0,26.0,0.0,17.4,23.3,11.3,2.7,0.0,0.0,1.7,6.5,480.0,40.0,0.0
92.0,63.0,42.0,0.0,18.7,23.2,14.5,1.2,0.0,0.0,1.4,6.7,350.0,0.0,0.0
97.0,60.0,32.0,4.4,17.2,24.7,11.4,2.0,0.0,0.0,1.5,8.5,330.0,0.0,0.0
76.0,50.0,24.0,0.0,18.8,24.5,13.5,1.0,0.0,0.0,1.2,6.2,340.0,20.0,0.0
66.0,49.0,33.0,0.0,15.7,19.4,13.1,3.8,0.0,0.0,1.2,8.8,340.0,30.0,0.0
71.0,48.0,26.0,0.0,16.3,22.9,11.2,3.0,0.0,0.0,1.6,7.4,340.0,40.0,0.0
71.0,49.0,27.0,0.0,17.8,23.8,12.7,1.8,0.0,0.0,1.5,8.1,320.0,10.0,0.0
96.0,64.0,42.0,0.0,17.6,23.0,12.3,2.4,0.0,0.0,1.7,5.2,510.0,10.0,0.0
86.0,60.0,32.0,1.6,19.7,26.4,15.2,0.0,0.0,0.0,1.4,12.9,320.0,30.0,0.0
93.0,63.0,32.0,0.0,20.3,26.5,16.6,0.0,0.0,0.0,1.4,6.2,470.0,10.0,0.0
90.0,60.0,36.0,3.2,19.9,25.9,14.3,0.0,0.0,0.0,1.6,12.6,580.0,0.0,0.0
53.0,37.0,20.0,0.0,22.4,29.2,16.5,0.0,0.0,0.0,1.6,9.4,610.0,0.0,0.0
90.0,53.0,23.0,2.8,20.7,28.8,13.5,0.0,0.0,0.0,1.4,8.2,660.0,50.0,0.0
71.0,54.0,38.0,0.0,19.4,24.2,14.9,0.5,0.0,0.0,1.3,8.7,230.0,0.0,0.0
65.0,54.0,44.0,0.0,13.7,19.2,9.2,5.8,3.8,0.0,1.4,10.0,280.0,0.0,0.0
66.0,54.0,44.0,0.0,11.8,15.9,8.7,7.7,5.7,0.0,1.5,11.4,240.0,0.0,0.0
82.0,57.0,38.0,0.0,14.5,21.1,8.2,5.4,3.4,0.0,1.9,6.2,610.0,20.0,0.0
92.0,64.0,38.0,0.0,16.5,23.3,11.5,2.6,0.0,0.0,1.8,5.8,660.0,0.0,0.0
92.0,65.0,38.0,0.0,17.7,24.8,11.8,1.7,0.0,0.0,1.7,6.1,760.0,20.0,0.0
89.0,60.0,30.0,0.0,19.1,26.8,13.5,0.0,0.0,0.0,1.8,6.3,550.0,10.0,0.0
89.0,61.0,33.0,0.0,19.5,26.3,14.6,0.0,0.0,0.0,1.8,7.3,570.0,20.0,0.0
96.0,81.0,53.0,5.4,15.9,23.0,12.9,2.1,0.0,0.0,1.2,4.5,640.0,60.0,0.0
84.0,61.0,38.0,0.0,18.0,24.1,12.2,1.9,0.0,0.0,1.5,7.2,720.0,50.0,0.0
86.0,67.0,41.0,0.0,18.3,25.0,14.0,0.5,0.0,0.0,1.6,6.7,630.0,30.0,0.0
98.0,75.0,32.0,11.4,16.5,23.4,10.8,2.9,0.0,0.0,1.4,7.7,320.0,40.0,0.0
95.0,63.0,31.0,0.0,16.9,23.9,11.0,2.6,0.0,0.0,1.4,6.4,320.0,30.0,0.0
91.0,62.0,30.0,0.0,17.4,24.3,12.6,1.6,0.0,0.0,1.6,7.5,620.0,20.0,0.0
98.0,78.0,54.0,4.8,15.3,20.9,10.6,4.3,0.0,0.0,1.8,6.7,540.0,10.0,0.0
96.0,72.0,38.0,0.0,15.2,20.3,10.9,4.4,0.0,0.0,1.3,5.7,420.0,20.0,0.0
67.0,48.0,32.0,0.0,17.0,23.0,12.8,2.1,0.0,0.0,1.4,7.5,330.0,10.0,0.0
93.0,60.0,35.0,0.0,16.2,22.4,11.0,3.3,0.0,0.0,1.6,5.5,540.0,40.0,0.0
93.0,75.0,54.0,0.0,17.2,23.7,12.2,2.1,0.0,0.0,1.5,6.2,410.0,70.0,0.0
94.0,76.0,51.0,0.2,18.6,24.4,13.4,1.1,0.0,0.0,1.5,5.6,490.0,10.0,0.0
94.0,54.0,20.0,0.0,19.3,25.7,14.2,0.1,0.0,0.0,1.3,8.0,390.0,30.0,0.0
60.0,43.0,16.0,0.0,17.1,23.1,13.0,2.0,0.0,0.0,1.6,9.4,300.0,10.0,0.0
81.0,56.0,39.0,0.0,14.7,20.3,10.2,4.8,0.0,0.0,1.4,7.2,260.0,60.0,0.0
92.0,57.0,36.0,0.0,15.2,21.3,9.2,4.8,0.0,0.0,1.6,6.7,450.0,30.0,0.0
45.0,30.0,10.0,0.0,20.0,25.7,15.5,0.0,0.0,0.0,1.5,8.3,530.0,0.0,0.0
54.0,35.0,10.0,0.0,19.4,25.7,13.8,0.3,0.0,0.0,1.5,10.6,220.0,10.0,0.0
97.0,71.0,32.0,12.6,14.6,22.0,10.5,3.8,0.0,0.0,1.4,6.4,570.0,10.0,0.0
98.0,95.0,87.0,18.0,10.6,12.7,9.5,8.9,6.9,0.0,1.1,4.0,710.0,20.0,0.0
99.0,70.0,47.0,22.2,9.8,13.8,5.5,10.4,8.4,0.0,1.2,11.6,280.0,10.0,0.0
79.0,59.0,42.0,0.0,10.4,15.7,5.6,9.4,7.4,0.0,1.7,8.1,310.0,20.0,0.0
81.0,59.0,31.0,0.0,11.6,18.0,6.1,8.0,6.0,0.0,1.5,6.8,410.0,10.0,0.0
95.0,77.0,54.0,0.0,10.8,16.2,7.3,8.3,6.3,0.0,1.5,7.0,430.0,50.0,0.0
95.0,75.0,40.0,0.0,11.9,18.9,6.5,7.3,5.3,0.0,1.6,6.1,560.0,20.0,0.0
96.0,71.0,52.0,0.0,14.9,20.7,10.5,4.4,0.0,0.0,1.6,4.6,790.0,10.0,0.0
96.0,60.0,28.0,0.0,16.6,22.2,11.4,3.2,0.0,0.0,1.5,7.9,480.0,20.0,0.0
82.0,53.0,25.0,0.0,15.3,21.0,10.2,4.4,0.0,0.0,1.2,7.5,370.0,30.0,0.0
93.0,74.0,55.0,0.0,11.4,15.7,7.0,8.7,6.7,0.0,1.1,6.5,380.0,130.0,0.0
95.0,76.0,45.0,0.0,12.9,19.3,7.9,6.4,4.4,0.0,1.6,7.8,590.0,60.0,0.0
96.0,78.0,51.0,0.0,13.4,18.8,9.6,5.8,3.8,0.0,1.4,5.4,610.0,20.0,0.0
93.0,73.0,48.0,0.0,14.8,20.2,10.7,4.6,0.0,0.0,1.2,5.9,440.0,110.0,0.0
93.0,81.0,56.0,0.0,13.9,17.7,11.5,5.4,3.4,0.0,0.9,5.3,510.0,170.0,0.0
90.0,74.0,44.0,0.0,15.2,22.5,10.8,3.4,0.0,0.0,1.6,5.7,850.0,40.0,0.0
91.0,73.0,47.0,0.0,16.5,22.9,12.5,2.3,0.0,0.0,1.7,6.2,730.0,90.0,0.0
93.0,75.0,44.0,0.0,16.0,21.7,12.7,2.8,0.0,0.0,1.2,5.9,660.0,100.0,0.0
93.0,70.0,35.0,0.0,15.2,21.7,10.8,3.8,0.0,0.0,1.7,6.9,770.0,50.0,0.0
90.0,68.0,32.0,0.0,14.9,21.8,10.7,3.8,0.0,0.0,1.7,7.1,850.0,10.0,0.0
74.0,55.0,36.0,0.0,15.9,21.7,12.1,3.1,0.0,0.0,1.8,8.8,780.0,40.0,0.0
90.0,70.0,49.0,0.0,14.9,20.1,10.6,4.7,0.0,0.0,1.6,8.0,530.0,140.0,0.0
98.0,94.0,79.0,20.2,12.6,15.5,11.1,6.7,4.7,0.0,0.8,8.5,420.0,110.0,0.0
99.0,95.0,79.0,5.2,11.3,13.9,9.4,8.4,6.4,0.0,1.1,4.3,330.0,80.0,0.0
99.0,94.0,79.0,1.2,10.6,13.7,8.3,9.0,7.0,0.0,1.1,5.4,380.0,170.0,0.0
98.0,94.0,75.0,3.8,10.1,13.5,8.5,9.0,7.0,0.0,0.7,4.8,290.0,300.0,0.0
98.0,84.0,56.0,0.0,11.4,16.1,8.5,7.7,5.7,0.0,1.0,5.2,650.0,40.0,0.0
98.0,87.0,63.0,5.6,10.3,14.0,6.6,9.7,7.7,0.0,1.1,6.4,460.0,80.0,0.0
98.0,81.0,43.0,5.6,3.4,7.4,-0.4,16.5,14.5,0.0,1.8,12.4,330.0,0.0,0.0
80.0,56.0,40.0,0.0,1.8,4.5,-0.1,17.8,15.8,0.0,2.0,17.1,420.0,10.0,0.0
81.0,57.0,43.0,0.0,3.2,7.4,-0.4,16.5,14.5,0.0,1.0,4.2,280.0,60.0,0.0
78.0,54.0,42.0,0.0,7.3,10.8,1.4,13.9,11.9,0.0,1.2,8.2,360.0,30.0,0.0
86.0,65.0,43.0,0.0,11.3,16.2,7.5,8.2,6.2,0.0,1.2,8.2,270.0,20.0,0.0
94.0,75.0,53.0,0.0,10.2,15.8,6.6,8.8,6.8,0.0,1.4,4.4,770.0,20.0,0.0
97.0,77.0,36.0,0.0,9.7,15.5,7.2,8.7,6.7,0.0,1.1,7.0,550.0,90.0,0.0
98.0,94.0,89.0,79.6,8.3,9.7,7.6,11.4,9.4,0.0,1.0,7.2,370.0,70.0,0.0
97.0,69.0,40.0,8.2,6.4,10.1,3.2,13.4,11.4,0.0,1.5,9.9,320.0,130.0,0.0
96.0,80.0,51.0,0.0,4.7,8.8,2.3,14.5,12.5,0.0,1.2,9.2,280.0,120.0,0.0
89.0,72.0,44.0,0.0,5.2,9.2,2.3,14.3,12.3,0.0,0.8,6.2,240.0,80.0,0.0
98.0,84.0,65.0,9.8,5.6,10.2,3.0,13.4,11.4,0.0,1.0,8.3,180.0,70.0,0.0
93.0,56.0,32.0,1.4,6.5,9.8,3.5,13.4,11.4,0.0,2.0,14.7,460.0,20.0,0.0
64.0,46.0,26.0,0.0,11.2,17.1,5.9,8.5,6.5,0.0,1.1,7.9,260.0,60.0,0.0
84.0,60.0,44.0,0.0,9.4,13.5,6.4,10.1,8.1,0.0,1.2,6.2,330.0,50.0,0.0
67.0,54.0,35.0,0.0,8.2,13.3,3.4,11.7,9.7,0.0,1.6,10.4,470.0,20.0,0.0
61.0,54.0,46.0,0.0,3.5,5.6,1.7,16.4,14.4,0.0,1.9,9.8,670.0,10.0,1.0
59.0,50.0,37.0,0.0,2.5,6.3,-0.4,17.1,15.1,0.0,1.9,10.2,430.0,30.0,0.0
76.0,47.0,24.0,0.0,3.7,9.0,-0.6,15.8,13.8,0.0,1.0,6.2,260.0,50.0,0.0
94.0,79.0,54.0,0.2,2.3,6.1,-0.4,17.2,15.2,0.0,1.4,7.3,440.0,40.0,0.0
95.0,71.0,54.0,0.0,2.7,5.1,0.3,17.3,15.3,0.0,1.0,8.3,220.0,40.0,0.0
87.0,73.0,58.0,0.0,3.2,6.5,0.0,16.8,14.8,0.0,1.1,4.5,330.0,60.0,0.0
95.0,66.0,36.0,0.0,4.5,10.5,1.7,13.9,11.9,0.0,1.6,6.4,810.0,10.0,0.0
92.0,75.0,47.0,0.0,3.8,10.3,0.9,14.4,12.4,0.0,1.3,5.5,320.0,200.0,0.0
95.0,81.0,55.0,0.0,3.6,9.4,0.1,15.3,13.3,0.0,1.2,5.1,780.0,30.0,0.0
98.0,88.0,65.0,0.0,4.0,8.7,0.4,15.5,13.5,0.0,1.0,4.7,470.0,80.0,0.0
99.0,93.0,81.0,0.0,4.4,6.4,3.2,15.2,13.2,0.0,0.6,4.0,520.0,200.0,0.0
99.0,93.0,79.0,5.8,5.1,7.6,3.3,14.6,12.6,0.0,0.6,3.5,250.0,230.0,0.0
99.0,97.0,88.0,18.6,5.9,8.2,4.3,13.8,11.8,0.0,0.8,6.6,290.0,160.0,0.0
90.0,64.0,38.0,0.0,7.4,12.0,4.0,12.0,10.0,0.0,1.4,8.0,480.0,30.0,0.0
98.0,72.0,51.0,5.4,6.0,10.3,3.9,12.9,10.9,0.0,1.1,4.3,500.0,150.0,0.0
99.0,80.0,44.0,29.6,2.7,5.5,0.4,17.1,15.1,0.0,1.0,10.8,300.0,410.0,0.0
67.0,47.0,31.0,0.0,3.3,6.5,1.4,16.1,14.1,0.0,1.3,11.0,270.0,0.0,0.0
68.0,54.0,43.0,0.0,7.3,11.8,1.6,13.3,11.3,0.0,1.5,11.1,300.0,20.0,0.0
70.0,54.0,45.0,0.0,9.3,11.2,6.6,11.1,9.1,0.0,2.4,13.4,600.0,0.0,0.0
62.0,39.0,22.0,0.0,13.0,18.3,8.7,6.5,4.5,0.0,1.4,6.4,530.0,10.0,0.0
44.0,30.0,16.0,0.0,13.7,19.2,10.0,5.4,3.4,0.0,1.5,6.9,740.0,30.0,0.0
56.0,31.0,15.0,0.0,13.3,18.2,9.6,6.1,4.1,0.0,1.2,7.9,290.0,70.0,1.0
81.0,59.0,49.0,0.0,11.8,15.7,7.4,8.5,6.5,0.0,1.3,5.8,370.0,20.0,1.0
98.0,75.0,52.0,0.8,9.7,14.0,5.4,10.3,8.3,0.0,1.1,6.6,190.0,60.0,0.0
99.0,97.0,89.0,0.0,5.9,7.2,5.1,13.9,11.9,0.0,0.6,2.7,370.0,230.0,1.0
94.0,78.0,47.0,0.0,6.9,11.8,4.2,12.0,10.0,0.0,1.3,4.9,820.0,30.0,1.0
94.0,82.0,69.0,0.0,6.1,8.9,3.8,13.7,11.7,0.0,0.7,2.9,220.0,370.0,1.0
87.0,76.0,58.0,0.0,5.6,9.3,3.4,13.7,11.7,0.0,1.0,3.3,620.0,90.0,0.0
95.0,85.0,71.0,0.6,6.0,7.6,4.7,13.9,11.9,0.0,0.8,2.6,470.0,90.0,1.0
80.0,70.0,39.0,0.0,6.1,12.3,3.9,11.9,9.9,0.0,1.3,4.9,890.0,20.0,1.0
74.0,64.0,41.0,0.0,6.3,12.0,4.2,11.9,9.9,0.0,1.3,4.8,970.0,50.0,1.0
94.0,69.0,46.0,0.0,4.9,10.1,2.2,13.9,11.9,0.0,1.4,4.7,900.0,20.0,0.0
87.0,76.0,54.0,0.0,4.8,9.5,2.8,13.9,11.9,0.0,1.1,4.6,730.0,0.0,1.0
94.0,77.0,60.0,0.0,3.9,7.3,1.7,15.5,13.5,0.0,1.2,5.6,640.0,70.0,1.0
98.0,83.0,61.0,0.0,3.1,7.7,0.4,16.0,14.0,0.0,1.1,3.7,690.0,70.0,1.0
99.0,86.0,66.0,2.2,2.9,6.3,1.4,16.2,14.2,0.0,0.8,3.5,620.0,70.0,1.0
97.0,60.0,34.0,2.0,5.1,7.2,3.3,14.8,12.8,0.0,1.8,9.8,360.0,0.0,0.0
49.0,41.0,31.0,0.0,5.0,9.6,2.3,14.1,12.1,0.0,1.1,3.2,810.0,50.0,0.0
48.0,43.0,37.0,0.0,7.9,12.1,4.7,11.6,9.6,0.0,1.3,3.2,920.0,30.0,1.0
60.0,45.0,28.0,0.0,8.4,13.2,0.6,13.1,11.1,0.0,2.3,13.2,570.0,0.0,1.0
65.0,46.0,36.0,0.0,1.1,3.9,-1.3,18.7,16.7,0.0,2.1,14.3,290.0,0.0,0.0
91.0,65.0,40.0,0.0,-1.5,2.6,-3.6,20.5,18.5,0.0,1.0,2.6,670.0,50.0,0.0
70.0,43.0,26.0,0.0,2.1,5.7,-1.6,18.0,16.0,0.0,1.1,2.2,750.0,0.0,0.0
46.0,34.0,25.0,0.0,5.4,10.0,1.6,14.2,12.2,0.0,1.1,6.7,440.0,40.0,1.0
53.0,43.0,26.0,0.0,1.2,5.6,-1.4,17.9,15.9,0.0,1.1,3.9,680.0,10.0,0.0
59.0,49.0,34.0,0.0,1.7,6.1,0.0,17.0,15.0,0.0,1.2,4.7,880.0,30.0,1.0
57.0,52.0,35.0,0.0,1.6,7.4,-0.2,16.4,14.4,0.0,1.3,4.2,780.0,10.0,0.0
68.0,57.0,37.0,0.0,0.7,5.5,-1.3,17.9,15.9,0.0,1.1,3.9,740.0,30.0,1.0
87.0,74.0,63.0,0.0,1.2,3.2,-0.9,18.9,16.9,0.0,0.8,2.7,380.0,70.0,1.0
91.0,78.0,57.0,0.0,1.1,6.5,-1.3,17.4,15.4,0.0,1.0,3.5,690.0,50.0,0.0
77.0,47.0,16.0,0.0,1.4,4.7,-0.8,18.1,16.1,0.0,1.2,5.5,600.0,40.0,0.0
97.0,53.0,11.0,0.0,1.1,5.4,-4.7,19.7,17.7,0.0,2.1,13.2,510.0,10.0,1.0
97.0,87.0,70.0,0.0,-3.2,-0.5,-5.3,22.9,20.9,0.0,1.0,6.2,280.0,50.0,1.0
98.0,72.0,41.0,0.0,-2.1,3.9,-4.9,20.5,18.5,0.0,1.1,7.5,340.0,70.0,0.0
98.0,96.0,95.0,27.6,-5.5,-4.5,-6.1,25.3,23.3,0.0,1.4,7.3,440.0,40.0,1.0
97.0,96.0,95.0,3.6,-4.8,-3.6,-6.2,24.9,22.9,0.0,1.4,7.3,440.0,40.0,1.0
98.0,89.0,65.0,0.2,-3.4,-1.7,-4.6,23.2,21.2,0.0,1.0,6.3,440.0,20.0,1.0
97.0,81.0,64.0,0.0,-4.7,-2.9,-6.2,24.6,22.6,0.0,1.4,7.3,440.0,40.0,0.0
97.0,86.0,54.0,0.0,-3.2,0.0,-5.2,22.6,20.6,0.0,1.4,7.3,440.0,40.0,0.0
75.0,60.0,48.0,0.0,-1.9,-0.1,-5.0,22.6,20.6,0.0,2.3,12.4,360.0,10.0,1.0
84.0,64.0,46.0,0.0,-3.8,0.0,-5.6,22.8,20.8,0.0,1.2,3.3,1020.0,90.0,1.0
96.0,77.0,56.0,0.0,-4.0,-1.6,-5.5,23.6,21.6,0.0,1.4,7.3,440.0,40.0,1.0
96.0,78.0,49.0,0.4,-0.6,3.3,-5.0,20.9,18.9,0.0,1.4,9.6,300.0,0.0,1.0
76.0,54.0,36.0,0.0,1.3,5.0,-1.7,18.4,16.4,0.0,1.2,8.1,470.0,80.0,1.0
69.0,56.0,40.0,0.0,1.5,6.8,-0.4,16.8,14.8,0.0,0.8,2.4,550.0,70.0,1.0
99.0,88.0,64.0,6.4,-0.5,0.5,-1.3,20.4,18.4,0.0,1.4,7.3,440.0,40.0,1.0
99.0,95.0,80.0,4.4,-0.9,1.3,-2.8,20.8,18.8,0.0,1.4,7.3,440.0,40.0,1.0
99.0,77.0,64.0,0.0,1.2,5.1,-3.6,19.3,17.3,0.0,1.3,3.3,930.0,40.0,1.0
90.0,80.0,60.0,0.0,0.7,5.0,-0.9,18.0,16.0,0.0,1.4,7.3,440.0,40.0,1.0
95.0,85.0,73.0,0.0,0.7,2.7,-0.4,18.9,16.9,0.0,1.4,7.3,440.0,40.0,1.0
97.0,87.0,76.0,0.0,1.0,2.8,-0.3,18.8,16.8,0.0,1.4,7.3,440.0,40.0,1.0
91.0,72.0,52.0,0.0,3.0,5.8,1.0,16.6,14.6,0.0,1.0,6.4,540.0,120.0,0.0
85.0,50.0,35.0,0.0,8.6,11.9,3.9,12.1,10.1,0.0,1.4,9.5,330.0,20.0,1.0
96.0,66.0,47.0,0.0,5.8,10.8,1.9,13.7,11.7,0.0,1.2,4.6,540.0,40.0,1.0
92.0,68.0,33.0,0.4,3.0,5.1,-0.9,17.9,15.9,0.0,1.5,8.2,420.0,30.0,1.0
91.0,58.0,39.0,0.0,-3.3,0.1,-5.0,22.5,20.5,0.0,2.5,11.7,640.0,0.0,1.0
69.0,45.0,23.0,0.0,-4.3,-1.0,-6.4,23.7,21.7,0.0,1.3,9.9,460.0,30.0,0.0
95.0,51.0,23.0,1.0,-4.4,-1.8,-7.7,24.8,22.8,0.0,0.8,4.5,450.0,90.0,1.0
95.0,85.0,47.0,5.2,-5.8,-2.1,-8.7,25.4,23.4,0.0,1.4,7.3,440.0,40.0,1.0
93.0,82.0,68.0,0.0,-3.3,-0.7,-5.8,23.3,21.3,0.0,1.1,5.8,570.0,0.0,0.0
83.0,64.0,43.0,0.0,-4.9,-1.6,-7.3,24.5,22.5,0.0,1.5,7.8,580.0,10.0,0.0
88.0,62.0,39.0,0.0,-4.7,-0.7,-6.8,23.8,21.8,0.0,1.0,4.5,460.0,30.0,0.0
97.0,94.0,88.0,2.4,-5.8,-4.5,-6.7,25.6,23.6,0.0,1.4,7.3,440.0,40.0,1.0
98.0,96.0,93.0,3.4,-3.7,-2.1,-5.5,23.8,21.8,0.0,1.4,7.3,440.0,40.0,1.0
98.0,96.0,87.0,2.2,-3.6,-2.2,-6.3,24.3,22.3,0.0,1.4,7.3,440.0,40.0,0.0
98.0,95.0,89.0,2.2,-4.8,-3.1,-7.1,25.1,23.1,0.0,1.4,7.3,440.0,40.0,1.0
97.0,95.0,84.0,0.4,-5.2,-3.8,-6.6,25.2,23.2,0.0,1.4,1.0,440.0,40.0,1.0
88.0,72.0,43.0,0.0,-5.9,-1.2,-7.7,24.5,22.5,0.0,0.9,5.1,360.0,160.0,1.0
80.0,57.0,37.0,0.0,-7.5,-0.4,-9.9,25.2,23.2,0.0,1.2,2.8,870.0,60.0,0.0
62.0,51.0,32.0,0.0,-7.3,-0.6,-9.7,25.2,23.2,0.0,1.3,4.6,790.0,40.0,0.0
77.0,64.0,50.0,0.0,-7.8,-3.9,-9.6,26.8,24.8,0.0,0.9,3.2,630.0,110.0,1.0
77.0,62.0,28.0,0.0,-7.3,-2.6,-9.9,26.3,24.3,0.0,1.1,3.2,760.0,40.0,1.0
52.0,31.0,18.0,0.0,-3.7,-0.4,-6.7,23.6,21.6,0.0,1.1,4.2,730.0,70.0,1.0
86.0,46.0,23.0,0.0,0.5,2.0,-4.6,21.3,19.3,0.0,2.7,15.9,400.0,10.0,1.0
89.0,56.0,31.0,0.0,3.3,4.8,0.2,17.5,15.5,0.0,3.0,19.5,480.0,0.0,1.0
97.0,56.0,45.0,0.0,3.2,4.9,-0.7,17.9,15.9,0.0,3.0,17.5,600.0,0.0,0.0
99.0,67.0,49.0,0.4,-1.0,1.5,-3.8,21.2,19.2,0.0,1.6,12.4,510.0,10.0,1.0
63.0,25.0,8.0,0.0,0.0,4.1,-3.1,19.5,17.5,0.0,2.4,13.5,550.0,40.0,1.0
94.0,56.0,36.0,0.2,-0.8,2.1,-4.5,21.2,19.2,0.0,2.4,12.3,460.0,10.0,1.0
40.0,28.0,16.0,0.0,-1.6,1.6,-3.7,21.1,19.1,0.0,1.2,10.9,210.0,60.0,1.0
40.0,34.0,27.0,0.0,-0.1,3.8,-2.0,19.1,17.1,0.0,1.3,5.1,820.0,10.0,1.0
94.0,66.0,39.0,0.0,-2.8,0.6,-5.6,22.5,20.5,0.0,1.0,4.1,310.0,30.0,1.0
99.0,95.0,88.0,2.2,-3.3,-0.9,-5.5,23.2,21.2,0.0,1.4,7.3,440.0,40.0,0.0
99.0,93.0,67.0,18.0,-1.6,2.0,-3.9,21.0,19.0,0.0,1.2,12.1,300.0,0.0,1.0
